date,mean,mean_se,mean_ci_lower,mean_ci_upper
2025-08-19,1.2518404739434499,0.9617047339425285,-0.6330661683455809,3.1367471162324807
2025-08-20,1.2518404739434499,0.9690235424445477,-0.6474107694192841,3.151091717306184
2025-08-21,1.2518404739434499,0.9762874865202823,-0.661647838193437,3.1653287860803365
2025-08-22,1.2518404739434499,0.9834977818279007,-0.6757797573142672,3.179460705201167
2025-08-25,1.2518404739434499,0.9906555997846634,-0.6898088227174162,3.193489770604316
2025-08-26,1.2518404739434499,0.9977620697886955,-0.7037372479825332,3.207418195869433
2025-08-27,1.2518404739434499,1.0048182812993263,-0.7175671684106666,3.2212481162975664
2025-08-28,1.2518404739434499,1.011825285786851,-0.7313006448457255,3.234981592732625
2025-08-29,1.2518404739434499,1.0187840985615908,-0.7449396672593727,3.2486206151462724
2025-09-01,1.2518404739434499,1.0256957004912635,-0.7584861581170088,3.2621671060039086
2025-09-02,1.2518404739434499,1.032561039614886,-0.7719419755409627,3.2756229234278624
2025-09-03,1.2518404739434499,1.0393810326607296,-0.7853089162856297,3.2889898641725295
2025-09-04,1.2518404739434499,1.0461565664752075,-0.7985887185380398,3.3022696664249396
2025-09-05,1.2518404739434499,1.0528884993690004,-0.8117830645562143,3.315464012443114
2025-09-08,1.2518404739434499,1.0595776623862057,-0.824893583156654,3.3285745310435537
2025-09-09,1.2518404739434499,1.0662248605018205,-0.8379218520613616,3.3416027999482614
2025-09-10,1.2518404739434499,1.0728308737524463,-0.8508694001139827,3.3545503480008825
2025-09-11,1.2518404739434499,1.0793964583047082,-0.8637377093738685,3.3674186572607683
2025-09-12,1.2518404739434499,1.085922347465535,-0.8765282170961894,3.380209164983089
2025-09-15,1.2518404739434499,1.0924092526381168,-0.8892423176055759,3.3929232654924757
2025-09-16,1.2518404739434499,1.0988578642270708,-0.9018813640702135,3.4055623119571132
2025-09-17,1.2518404739434499,1.1052688524960748,-0.91444667018277,3.41812761806967
2025-09-18,1.2518404739434499,1.1116428683809834,-0.9269395117540773,3.430620459640977
2025-09-19,1.2518404739434499,1.1179805442612187,-0.9393611282250265,3.4430420761119263
2025-09-22,1.2518404739434499,1.1242824946920242,-0.9517127241017622,3.455393671988662
2025-09-23,1.2518404739434499,1.1305493170999803,-0.9639954703188645,3.467676418205764
2025-09-24,1.2518404739434499,1.1367815924440114,-0.9762105055349024,3.479891453421802
2025-09-25,1.2518404739434499,1.1429798858439517,-0.988358937364398,3.4920398852512977
2025-09-26,1.2518404739434499,1.1491447471785978,-1.0004418435499876,3.5041227914368873
2025-09-29,1.2518404739434499,1.1552767116550364,-1.0124602730782866,3.5161412209651863
2025-09-30,1.2518404739434499,1.1613763003509174,-1.0244152472427208,3.5280961951296206
2025-10-01,1.2518404739434499,1.1674440207312275,-1.0363077606563884,3.539988708543288
2025-10-02,1.2518404739434499,1.1734803671410126,-1.0481387822177748,3.5518197301046746
2025-10-03,1.2518404739434499,1.1794858212754047,-1.0599092560319905,3.5635902039188903
2025-10-06,1.2518404739434499,1.1854608526282202,-1.0716201022900065,3.5753010501769062
2025-10-07,1.2518404739434499,1.1914059189203052,-1.083272218108196,3.5869531659950957
2025-10-08,1.2518404739434499,1.1973214665087433,-1.0948664783303674,3.598547426217267
2025-10-09,1.2518404739434499,1.2032079307779509,-1.106403736294296,3.6100846841811958
2025-10-10,1.2518404739434499,1.209065736513639,-1.117884824564677,3.621565772451577
2025-10-13,1.2518404739434499,1.2148952982605452,-1.1293105556342655,3.6329915035211653
2025-10-14,1.2518404739434499,1.220697020664788,-1.1406817225948807,3.6443626704817804
2025-10-15,1.2518404739434499,1.2264712988016475,-1.1519990997798426,3.6556800476667424
2025-10-16,1.2518404739434499,1.2322185184895214,-1.1632634433793148,3.6669443912662145
2025-10-17,1.2518404739434499,1.2379390565907602,-1.174475492029932,3.678156439916832
2025-10-20,1.2518404739434499,1.243633281300051,-1.18563596738002,3.68931691526692
2025-10-21,1.2518404739434499,1.2493015524209687,-1.1967455746316271,3.700426522518527
2025-10-22,1.2518404739434499,1.2549442216312854,-1.2078050030605207,3.7114859509474205
2025-10-23,1.2518404739434499,1.2605616327375917,-1.2188149265152366,3.7224958744021364
2025-10-24,1.2518404739434499,1.2661541219197503,-1.2297760038961973,3.733456951783097
2025-10-27,1.2518404739434499,1.2717220179656734,-1.2406888796158695,3.7443698275027693
2025-10-28,1.2518404739434499,1.2772656424968907,-1.251554184040868,3.7552351319277677
2025-10-29,1.2518404739434499,1.2827853101853426,-1.2623725339168632,3.766053481803763
2025-10-30,1.2518404739434499,1.2882813289618134,-1.2731445327771018,3.7768254806640016
2025-10-31,1.2518404739434499,1.293754000216396,-1.283870771335312,3.7875517192222117
2025-11-03,1.2518404739434499,1.299203618991356,-1.2945518278637067,3.7982327757506065
2025-11-04,1.2518404739434499,1.3046304741667456,-1.305188268556785,3.808869216443685
2025-11-05,1.2518404739434499,1.3100348486390956,-1.3157806478815584,3.819461595768458
2025-11-06,1.2518404739434499,1.315417019493502,-1.3263295089148364,3.830010456801736
2025-11-07,1.2518404739434499,1.3207772581694004,-1.3368353836681357,3.8405163315550355
2025-11-10,1.2518404739434499,1.326115830620308,-1.3472987934007725,3.8509797412876723
2025-11-11,1.2518404739434499,1.3314329974678034,-1.357720248921654,3.8614011968085538
2025-11-12,1.2518404739434499,1.3367290141499923,-1.3681002508802673,3.871781198767167
2025-11-13,1.2518404739434499,1.3420041310647002,-1.378439290047333,3.8821202379342328
2025-11-14,1.2518404739434499,1.3472585937076191,-1.3887378475855652,3.892418795472465
2025-11-17,1.2518404739434499,1.3524926428056243,-1.3989963953109696,3.9026773431978694
2025-11-18,1.2518404739434499,1.3577065144454645,-1.409215395945071,3.912896343831971
2025-11-19,1.2518404739434499,1.3629004401980223,-1.4193953033584594,3.923076251245359
2025-11-20,1.2518404739434499,1.3680746472383272,-1.4295365628060108,3.9332175106929106
2025-11-21,1.2518404739434499,1.3732293584615005,-1.439639611154135,3.9433205590410347
2025-11-24,1.2518404739434499,1.378364792594796,-1.4497048771003715,3.9533858249872713
2025-11-25,1.2518404739434499,1.3834811643058988,-1.4597327813856529,3.9634137292725526
2025-11-26,1.2518404739434499,1.3885786843076324,-1.4697237369995233,3.973404684886423
2025-11-27,1.2518404739434499,1.3936575594592189,-1.479678149378608,3.9833590972655077
2025-11-28,1.2518404739434499,1.3987179928642288,-1.4895964165985909,3.9932773644854906
2025-12-01,1.2518404739434499,1.403760183965355,-1.4994789295599666,4.003159877446866
2025-12-02,1.2518404739434499,1.4087843286361321,-1.5093260721678088,4.013007020054708
2025-12-03,1.2518404739434499,1.4137906192697236,-1.5191382215057883,4.0228191693926885
2025-12-04,1.2518404739434499,1.4187792448648868,-1.5289157480046627,4.032596695891563
2025-12-05,1.2518404739434499,1.4237503911092313,-1.5386590156054596,4.04233996349236
2025-12-08,1.2518404739434499,1.428704240459865,-1.548368381917539,4.052049329804438
2025-12-09,1.2518404739434499,1.433640972221536,-1.5580441983717486,4.061725146258649
2025-12-10,1.2518404739434499,1.4385607626223584,-1.5676868103688468,4.071367758255747
2025-12-11,1.2518404739434499,1.4434637848872178,-1.5772965574233688,4.080977505310269
2025-12-12,1.2518404739434499,1.4483502093089375,-1.5868737733031164,4.090554721190016
2025-12-15,1.2518404739434499,1.4532202033172927,-1.5964187861644188,4.100099734051319
2025-12-16,1.2518404739434499,1.4580739315459503,-1.605931918683333,4.109612866570233
2025-12-17,1.2518404739434499,1.462911555897408,-1.6154134881829236,4.119094436069823
2025-12-18,1.2518404739434499,1.4677332356060095,-1.6248638067567707,4.12854475464367
2025-12-19,1.2518404739434499,1.4725391272991006,-1.6342831813888292,4.137964129275729
2025-12-22,1.2518404739434499,1.4773293850563953,-1.6436719140697904,4.147352861956691
2025-12-23,1.2518404739434499,1.4821041604676164,-1.6530303019100514,4.156711249796951
2025-12-24,1.2518404739434499,1.4868636026884674,-1.6623586372494183,4.166039585136318
2025-12-25,1.2518404739434499,1.4916078584949999,-1.6716572077636673,4.175338155650567
2025-12-26,1.2518404739434499,1.4963370723364273,-1.6809262965680531,4.184607244454953
2025-12-29,1.2518404739434499,1.5010513863864425,-1.6901661823178942,4.193847130204794
2025-12-30,1.2518404739434499,1.505750940593089,-1.6993771393063146,4.203058087193215
2025-12-31,1.2518404739434499,1.5104358727272345,-1.7085594375592543,4.2122403854461545
2026-01-01,1.2518404739434499,1.515106318429698,-1.717713342927833,4.221394290814732
2026-01-02,1.2518404739434499,1.5197624112570702,-1.7268391171781579,4.230520065065058
2026-01-05,1.2518404739434499,1.524404282726277,-1.7359370180786668,4.239617965965566
2026-01-06,1.2518404739434499,1.5290320623579237,-1.7450072994850827,4.248688247371982
2026-01-07,1.2518404739434499,1.5336458777184636,-1.7540502114230585,4.257731159309959
2026-01-08,1.2518404739434499,1.5382458544612259,-1.7630660001685943,4.266746948055494
2026-01-09,1.2518404739434499,1.5428321163663459,-1.7720549083262975,4.275735856213197
2026-01-12,1.2518404739434499,1.5474047853796267,-1.7810171749055503,4.2846981227924505
2026-01-13,1.2518404739434499,1.551963981650373,-1.7899530353946624,4.293633983281563
2026-01-14,1.2518404739434499,1.556509823568226,-1.7988627218330668,4.302543669719967
2026-01-15,1.2518404739434499,1.5610424277990336,-1.8077464628816236,4.311427410768523
2026-01-16,1.2518404739434499,1.5655619093197852,-1.816604483891091,4.320285431777991
2026-01-19,1.2518404739434499,1.570068381452643,-1.825437006968826,4.329117954855725
2026-01-20,1.2518404739434499,1.5745619558980946,-1.8342442510437604,4.337925198930661
2026-01-21,1.2518404739434499,1.5790427427672575,-1.8430264319297196,4.346707379816619
2026-01-22,1.2518404739434499,1.5835108506133624,-1.851783762387126,4.355464710274026
2026-01-23,1.2518404739434499,1.5879663864624356,-1.8605164521831368,4.3641974000700365
2026-01-26,1.2518404739434499,1.5924094558432125,-1.8692247081502722,4.372905656037172
2026-01-27,1.2518404739434499,1.5968401628162998,-1.8779087342435736,4.381589682130473
2026-01-28,1.2518404739434499,1.601258610002612,-1.8865687315963382,4.390249679483238
2026-01-29,1.2518404739434499,1.6056648986111044,-1.8952048985744723,4.398885846461372
2026-01-30,1.2518404739434499,1.610059128465821,-1.9038174308295073,4.407498378716407
2026-02-02,1.2518404739434499,1.614441398032282,-1.912406521350317,4.416087469237217
2026-02-03,1.2518404739434499,1.6188118044432283,-1.9209723605135745,4.424653308400474
2026-02-04,1.2518404739434499,1.6231704435237388,-1.9295151361329839,4.433196084019883
2026-02-05,1.2518404739434499,1.627517409815748,-1.9380350335073318,4.441715981394232
2026-02-06,1.2518404739434499,1.6318527966019707,-1.9465322354673789,4.450213183354279
2026-02-09,1.2518404739434499,1.6361766959292579,-1.9550069224216386,4.458687870308538
2026-02-10,1.2518404739434499,1.6404891986314003,-1.9634592724010695,4.46714022028797
2026-02-11,1.2518404739434499,1.644790394351391,-1.9718894611027094,4.47557040898961
2026-02-12,1.2518404739434499,1.649080371563168,-1.9802976619322896,4.483978609819189
2026-02-13,1.2518404739434499,1.6533592175928455,-1.98868404604585,4.49236499393275
2026-02-16,1.2518404739434499,1.6576270186394577,-1.997048782390392,4.500729730277292
2026-02-17,1.2518404739434499,1.6618838597952168,-2.005392037743588,4.509072985630487
2026-02-18,1.2518404739434499,1.6661298250653094,-2.013713976752577,4.517394924639477
2026-02-19,1.2518404739434499,1.6703649973872385,-2.0220147619718793,4.525695709858779
2026-02-20,1.2518404739434499,1.6745894586497252,-2.0302945539004376,4.533975501787337
2026-02-23,1.2518404739434499,1.678803289711183,-2.0385535110178314,4.542234458904732
2026-02-24,1.2518404739434499,1.683006570417775,-2.0467917898196637,4.5504727377065635
2026-02-25,1.2518404739434499,1.6871993796210667,-2.0550095448521635,4.558690492739063
2026-02-26,1.2518404739434499,1.6913817951952843,-2.063206928746009,4.566887876632909
2026-02-27,1.2518404739434499,1.6955538940541919,-2.0713840922494087,4.575065040136309
2026-03-02,1.2518404739434499,1.6997157521675923,-2.079541184260439,4.583222132147339
2026-03-03,1.2518404739434499,1.7038674445774693,-2.0876783518586866,4.591359299745586
2026-03-04,1.2518404739434499,1.7080090454137724,-2.0957957403361815,4.599476688223081
2026-03-05,1.2518404739434499,1.712140627909862,-2.1038934932276736,4.607574441114574
2026-03-06,1.2518404739434499,1.7162622644176173,-2.111971752340239,4.615652700227139
2026-03-09,1.2518404739434499,1.7203740264222191,-2.120030657782259,4.623711605669159
2026-03-10,1.2518404739434499,1.7244759845566155,-2.128070347991767,4.631751295878667
2026-03-11,1.2518404739434499,1.7285682086156795,-2.136090959764201,4.639771907651101
2026-03-12,1.2518404739434499,1.7326507675700635,-2.1440926282795547,4.647773576166454
2026-03-13,1.2518404739434499,1.7367237295797628,-2.1520754871289656,4.655756435015865
2026-03-16,1.2518404739434499,1.7407871620073925,-2.1600396683407315,4.663720616227631
2026-03-17,1.2518404739434499,1.7448411314311862,-2.167985302405794,4.671666250292693
2026-03-18,1.2518404739434499,1.7488857036577243,-2.1759125183026797,4.67959346618958
2026-03-19,1.2518404739434499,1.7529209437343956,-2.183821443521928,4.687502391408827
2026-03-20,1.2518404739434499,1.756946915961605,-2.1917122040900168,4.6953931519769165
2026-03-23,1.2518404739434499,1.7609636839047265,-2.19958492459279,4.70326587247969
2026-03-24,1.2518404739434499,1.764971310405814,-2.20743972819841,4.71112067608531
2026-03-25,1.2518404739434499,1.7689698575950714,-2.2152767366798383,4.718957684566738
2026-03-26,1.2518404739434499,1.7729593869020908,-2.2230960704368634,4.726777018323763
2026-03-27,1.2518404739434499,1.776939959066864,-2.2308978485176816,4.734578796404581
2026-03-30,1.2518404739434499,1.7809116341505715,-2.2386821886400434,4.742363136526944
2026-03-31,1.2518404739434499,1.784874471546156,-2.2464492072119775,4.750130155098877
2026-04-01,1.2518404739434499,1.7888285299886852,-2.254199019352101,4.757879967239001
2026-04-02,1.2518404739434499,1.7927738675655085,-2.2619317389095275,4.765612686796427
