,open,high,low,close,volume,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,rsi,macd,macd_signal,macd_diff,bb_upper,bb_lower,bb_middle,stoch_k,stoch_d,stoch_j,adx,obv,ichimoku_a,ichimoku_b,rolling_std,fibo_0,fibo_0.382,fibo_0.5,fibo_0.618,fibo_1,atr,mfi
2019-05-24,1.99,1.99,1.99,1.99,99,2.0255,2.039755985376288,2.2088,2.199966227949906,2.6399,2.3757045485413153,38.599444067747,-0.06211548123486832,-0.07434998025421558,0.012234499019347256,2.1394254141971523,1.911574585802848,2.0255,58.97435897435899,58.97435897435899,58.97435897435898,28.095897758463263,49728,1.9675,2.13,0.05844250435930644,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.048119848099682734,77.80006549860815
2019-05-28,1.99,1.99,1.99,1.99,0,2.0175,2.035017320102356,2.1986000000000003,2.1917322582263803,2.6363499999999997,2.371866692336924,38.599444067747,-0.05898418369002245,-0.07127682094137695,0.012292637251354502,2.1168730345717224,1.918126965428278,2.0175,58.97435897435899,58.97435897435899,58.97435897435898,28.47634079648382,49728,1.93,2.13,0.05097729112579824,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.04468271609256254,77.80006549860815
2019-05-29,1.99,1.99,1.99,1.99,0,2.0095,2.030729956283084,2.1884,2.183821189276326,2.6328000000000005,2.368067023756457,38.599444067747,-0.055858703463262493,-0.06819319744575407,0.012334493982491576,2.0886138420252274,1.9303861579747725,2.0095,58.97435897435899,58.97435897435899,58.97435897435898,28.829609331788628,49728,1.93,2.13,0.04058454463408407,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.041491093514522355,77.80006549860815
2019-05-30,1.99,1.99,1.99,1.99,267,2.0015,2.0268509128275523,2.1782000000000004,2.1762203583243136,2.6292500000000003,2.364305162823557,38.599444067747,-0.052773398972630226,-0.06510923775112931,0.012335838778499086,2.0476627555502556,1.9553372444497445,2.0015,58.97435897435899,58.97435897435899,58.97435897435898,29.15764440028595,49995,1.975,2.13,0.02368099393358043,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.038527443977770755,77.80006549860815
2019-05-31,1.99,1.99,1.99,1.99,0,2.0010000000000003,2.023341302082071,2.168,2.168917599174341,2.6257,2.360580733342726,38.599444067747,-0.04975473136347208,-0.06203833647359787,0.012283605110125786,2.0474327470648968,1.9545672529351041,2.0010000000000003,58.97435897435899,58.97435897435899,58.97435897435898,29.462248392462037,49995,1.975,2.13,0.02381949665821454,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.03577548369364427,77.80006549860815
2019-06-03,1.99,1.99,1.99,1.99,147,2.0005,2.020165939979017,2.1578,2.1619012227361316,2.6215500000000005,2.3568933628617037,38.599444067746994,-0.04682267290771014,-0.05899520376042033,0.012172530852710188,2.0471797600678565,1.9538202399321438,2.0005,58.97435897435899,58.97435897435899,58.97435897435898,29.745094956625543,50142,1.9725000000000001,2.13,0.02394621165507481,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.03322009200124111,77.80006549860815
2019-06-04,2.0,2.0,2.0,2.0,100,2.0005,2.0182453742667295,2.1478,2.155552155177852,2.6171500000000005,2.3533421851217864,40.87016825801688,-0.04319416360011674,-0.05583499572835961,0.012640832128242865,2.0471797600678565,1.9538202399321438,2.0005,100.0,72.64957264957266,154.70085470085468,29.76642732697593,50242,1.975,2.13,0.02394621165507481,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.03156151400115246,15.569048731122535
2019-06-05,2.0,2.0,2.0,2.0,0,2.0005,2.01650771957466,2.1378,2.1494520706610736,2.61275,2.349826342483759,40.87016825801688,-0.03985907324687288,-0.05263981123206227,0.012780737985189389,2.0471797600678565,1.9538202399321438,2.0005,100.0,86.32478632478633,127.35042735042734,29.786235956587003,50242,1.975,2.13,0.02394621165507481,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.029307120143927282,23.792529145848206
2019-06-06,2.0,2.0,2.0,2.0,0,2.0005,2.014935555805645,2.1278,2.1435912051449533,2.60835,2.3463454833545674,40.87016825801688,-0.03679187626644631,-0.049470224238939084,0.012678347972492773,2.0471797600678565,1.9538202399321438,2.0005,100.0,100.0,100.0,29.804629684083,50242,1.975,2.13,0.02394621165507481,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.02721375441936105,50.125313283208015
2019-06-07,1.9,1.9,1.9,1.9,121,1.9955000000000003,2.0039893123955834,2.1158,2.1340386088647594,2.6034500000000005,2.341904234763975,27.95692088283417,-0.041946729045127196,-0.047965525200176704,0.006018796155049508,2.059523433209979,1.9314765667900213,1.9955000000000003,0.0,66.66666666666667,-133.33333333333334,31.022289696002304,50121,1.9525000000000001,2.13,0.032843328249804044,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.032412771960835265,31.801558276355536
2019-06-10,1.9,1.9,1.9,1.9,100,1.9905000000000002,1.9940855683579088,2.1038,2.1248606242033965,2.5985500000000004,2.337507177701647,27.95692088283417,-0.04550740596238301,-0.04747390135261796,0.001966495390234954,2.066782370178126,1.9142176298218743,1.9905000000000002,0.0,33.333333333333336,-66.66666666666667,32.15297399278451,50221,1.9525000000000001,2.13,0.03913203022425163,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.030097573963632746,31.801558276355536
2019-06-11,1.9,1.9,1.9,1.9,300,1.9855,1.985125038038108,2.0918,2.116042560509146,2.5936500000000002,2.3331538724508847,27.95692088283417,-0.04777850718288357,-0.04753482251867108,-0.00024368466421248458,2.071167963673666,1.8998320363263337,1.9855,0.0,0.0,0.0,33.20289512551084,50521,1.9525000000000001,2.13,0.04394673809819953,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.027947747251944693,46.522447080716454
2019-06-12,1.9,1.9,1.9,1.9,311,1.9754999999999998,1.9770178915582883,2.0798,2.1075703032342776,2.58875,2.328843883670279,27.95692088283417,-0.04901337557862773,-0.04783053313066241,-0.001182842447965314,2.0515197342799394,1.8994802657200605,1.9754999999999998,0.0,0.0,0.0,34.17782189161387,50832,1.9525000000000001,2.13,0.038997300851241784,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.0259514795910915,46.522447080716454
2019-06-13,1.89,1.89,1.89,1.89,159,1.97,1.9687304733146418,2.0676,2.099038134479992,2.5838,2.324477277862615,26.817243539526118,-0.05022002887354238,-0.04830843227923841,-0.0019115965943039687,2.053666002653363,1.8863339973466366,1.97,0.0,0.0,0.0,35.201955302033646,50673,1.95,2.13,0.0429197537639249,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.02481208819172782,27.381881409071624
2019-06-14,1.89,1.89,1.89,1.89,0,1.9645,1.9612323329989616,2.0554,2.0908405605788163,2.57885,2.3201541208689576,26.817243539526118,-0.050593104487808516,-0.04876536672095243,-0.0018277377668560885,2.053825248390321,1.8751747516096786,1.9645,0.0,0.0,0.0,36.15293632599487,50673,1.95,2.13,0.04582288557154941,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.023039796178032975,27.381881409071624
2019-06-17,1.89,1.89,1.89,1.89,0,1.959,1.9544483012847746,2.0482,2.0829644601639608,2.5739,2.315873980362799,26.817243539526118,-0.05030884060168872,-0.04907406149709969,-0.0012347791045890302,2.052359520135831,1.8656404798641695,1.959,0.0,0.0,0.0,37.03599013395887,50673,1.95,2.13,0.047892423310210146,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.02139409645103062,27.381881409071624
2019-06-18,1.89,1.89,1.89,1.89,0,1.9535,1.9483103678290818,2.041,2.075397226432041,2.5689500000000005,2.311636428319388,26.817243539526118,-0.04951280660997992,-0.04916181051967574,-0.00035099609030418005,2.049473954800209,1.857526045199791,1.9535,0.0,0.0,0.0,37.85596866992544,50673,1.95,2.005,0.04923359999450674,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.019865946704528435,27.381881409071624
2019-06-19,2.0,2.0,2.0,2.0,529,1.954,1.953233189940598,2.036,2.0724404724543137,2.5645500000000006,2.3085355683361106,54.3505965257312,-0.03954995597134814,-0.047239439610010224,0.0076894836386620855,2.0508297474952433,1.8571702525047566,1.954,100.00000000000001,33.333333333333336,233.33333333333337,35.25925674234465,51202,1.95,2.005,0.0496726123839956,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.026304093368490693,70.3418120006039
2019-06-20,2.0,2.0,2.0,2.0,25,1.9545,1.9576871718510171,2.0311999999999997,2.0695996696129684,2.5601500000000006,2.3054655626810248,54.350596525731184,-0.03129359201263271,-0.04405027009053473,0.012756678077902019,2.05216780431643,1.8568321956835694,1.9545,100.00000000000001,66.66666666666667,166.6666666666667,32.84802423816249,51227,1.9124999999999999,2.005,0.050102526462173336,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.024425229556455645,70.3418120006039
2019-06-21,1.8,1.8,1.8,1.8,327,1.9449999999999998,1.942669345960444,2.0224,2.059027133549715,2.55475,2.3004360545946465,30.30698351541288,-0.040422724614634475,-0.04332476099535468,0.002902036380720202,2.062046999107164,1.8279530008928355,1.9449999999999998,0.0,66.66666666666667,-133.33333333333334,33.425389512066666,50900,1.89,2.0,0.06004384363024045,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.03696628458813738,52.92363094812391
2019-06-24,1.8,1.8,1.8,1.8,0,1.9355,1.9290817892023067,2.0136000000000003,2.0488692067438437,2.5497500000000004,2.2954565913648493,30.306983515412895,-0.04711452110207626,-0.04408271301669899,-0.0030318080853772647,2.0664160036053363,1.8045839963946635,1.9355,0.0,33.333333333333336,-66.66666666666667,33.9615144092634,50900,1.9,2.0,0.06715849282028859,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.03432583568898471,48.59876619767479
2019-06-25,1.9,1.9,1.85,1.85,375,1.9285,1.9215501902306584,2.0066,2.0410704143225167,2.545,2.2910241874706716,38.22986791978016,-0.04783185998993433,-0.04483254241134606,-0.002999317578588276,2.061957858517183,1.795042141482817,1.9285,25.00000000000003,8.333333333333343,58.3333333333334,32.56284833952973,51275,1.9,2.0,0.06846243687713652,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.039016847425485786,61.10510564787749
2019-06-26,1.85,1.85,1.85,1.85,0,1.9214999999999995,1.9147358863991673,1.9996,2.0335774568981044,2.54025,2.2866358870978294,38.22986791978016,-0.04784878521557867,-0.04543579097219258,-0.0024129942433860907,2.0560027880751632,1.7869972119248358,1.9214999999999995,25.00000000000003,16.666666666666686,41.666666666666714,31.26408698906275,51275,1.9,1.98,0.06899847443010758,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.0362299297522368,61.10510564787749
2019-06-27,1.85,1.85,1.85,1.85,0,1.9144999999999999,1.9085705638849608,1.9926,2.0263783409413163,2.5355000000000003,2.2822912514053137,38.22986791978016,-0.04731676041839905,-0.04581198486143388,-0.0015047755569651683,2.048585793430894,1.7804142065691058,1.9144999999999999,25.00000000000003,25.00000000000003,25.00000000000003,30.05809430648627,51275,1.9,1.98,0.0687845606911295,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.03364207762707703,66.41204936704557
2019-06-28,1.85,1.88,1.85,1.88,200,1.909,1.9058495578006789,1.9861999999999997,2.0206380138455784,2.5309,2.2782883533813805,43.07908092906778,-0.04396754713948736,-0.04544309731704458,0.001475550177557218,2.0392152064852347,1.7787847935147652,1.909,39.999999999999936,30.0,59.9999999999998,28.39954313612261,51475,1.9,1.98,0.06679899148307468,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.033381929225142944,70.57008847741393
2019-07-01,1.88,1.88,1.88,1.88,0,1.9034999999999997,1.9033876951529953,1.9798000000000002,2.01512279761634,2.5268,2.274325285188531,43.079080929067786,-0.040842464973508186,-0.044522970848337305,0.0036805058748291195,2.028763721803211,1.7782362781967882,1.9034999999999997,39.999999999999936,34.999999999999964,49.99999999999987,26.859459906499207,51475,1.9,1.98,0.06425893343585604,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.030997505709061308,70.57008847741393
2019-07-02,1.88,1.88,1.88,1.88,0,1.8974999999999997,1.901160295614615,1.9734,2.0098238643764836,2.5227,2.2704016505100384,43.07908092906778,-0.03792859757881217,-0.04320409619443228,0.005275498615620107,2.014952117903392,1.7800478820966075,1.8974999999999997,39.999999999999936,39.999999999999936,39.99999999999993,25.429382621848905,51475,1.9,1.98,0.06025166518771681,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.028783398158414072,70.57008847741393
2019-07-03,1.88,1.88,1.88,1.88,0,1.8915,1.899145029365604,1.9669999999999999,2.004732732440151,2.5186,2.266517056972625,43.07908092906778,-0.03521341830856528,-0.04160596061725888,0.0063925423086935995,1.9992543502601745,1.7837456497398254,1.8915,39.999999999999936,39.999999999999936,39.99999999999993,24.101453714673625,51475,1.875,1.98,0.05527681535497014,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.02672744114709878,78.36506652944203
2019-07-05,1.88,1.88,1.88,1.88,0,1.8854999999999997,1.8973216932355466,1.9694,1.9998412527366156,2.5145,2.262671116107226,43.07908092906778,-0.03268484858619458,-0.03982173821104602,0.007136889624851442,1.9810981171362299,1.7899018828637696,1.8854999999999997,39.999999999999936,39.999999999999936,39.99999999999993,22.86837687229658,51475,1.875,1.98,0.0490407993409364,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.024818338208020294,78.36506652944203
2019-07-08,1.88,1.88,1.88,1.88,0,1.8844999999999998,1.8956720081654945,1.964,1.9951415957665524,2.5103999999999997,2.2588634433101396,43.07908092906778,-0.03033129853492178,-0.037923650275821175,0.007592351740899395,1.9798886785734677,1.789111321426532,1.8844999999999998,39.999999999999936,39.999999999999936,39.99999999999993,21.72337694723218,51475,1.8875,1.955,0.04893335962519347,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.023045599764590273,78.36506652944203
2019-07-09,1.88,1.88,1.88,1.88,0,1.8835000000000002,1.894179435959257,1.9586,1.9906262390698248,2.5063,2.255093657804566,43.07908092906778,-0.028141693240791632,-0.03596725886881527,0.00782556562802364,1.9786367436902923,1.788363256309708,1.8835000000000002,39.999999999999936,39.999999999999936,39.99999999999993,20.660162731100947,51475,1.8824999999999998,1.955,0.04880411975705684,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.021399485495690967,78.36506652944203
2019-07-10,1.88,1.88,1.88,1.88,0,1.8824999999999998,1.8928290134869468,1.9532000000000003,1.9862879551847337,2.50225,2.2513613826025307,43.07908092906778,-0.026105487460595045,-0.03399490458717123,0.007889417126576183,1.9773419738301155,1.7876580261698842,1.8824999999999998,39.999999999999936,39.999999999999936,39.99999999999993,19.67289238755052,51475,1.8824999999999998,1.955,0.048652906009362715,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.019870950817427326,64.59761818837964
2019-07-11,1.88,1.88,1.88,1.88,0,1.8815000000000002,1.891607202678666,1.9478,1.98211980007945,2.4981999999999998,2.247666244467182,43.07908092906778,-0.024212671109038464,-0.03203845789154468,0.007825786782506214,1.9760039681706139,1.7869960318293865,1.8815000000000002,79.99999999999996,53.33333333333328,133.33333333333331,18.756141354253693,51475,1.8824999999999998,1.955,0.04847951276459701,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.018451597187611087,64.59761818837964
2019-07-12,1.7,1.7,1.7,1.7,230,1.8719999999999999,1.8733588976616504,1.9387999999999999,1.9710562785077068,2.4932499999999997,2.24221682909935,22.463797554414853,-0.03681274181811478,-0.0329933146768587,-0.0038194271412560835,1.99506096050329,1.7489390394967097,1.8719999999999999,0.0,39.999999999999964,-79.99999999999993,20.80141069827499,51245,1.82,1.9249999999999998,0.06312894073159092,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.029990768817067432,73.31058020477815
2019-07-15,1.88,1.88,1.88,1.88,0,1.8715,1.8739913835986362,1.9364,1.9674854440564242,2.4892000000000003,2.238612681546123,48.83302095298532,-0.031906099304506386,-0.032775871602388235,0.000869772297881849,1.9943454313354483,1.7486545686645516,1.8715,89.99999999999999,56.66666666666665,156.66666666666663,19.340565062216147,51245,1.82,1.9249999999999998,0.06301837660136658,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.040705713901562614,73.31058020477815
2019-07-16,1.88,1.88,1.88,1.88,0,1.871,1.8745636327797186,1.9339999999999997,1.9640546423287213,2.48515,2.2350443961576043,48.83302095298532,-0.027698261445645134,-0.03176034957103962,0.004062088125394485,1.9936213684477233,1.7483786315522767,1.871,100.0,63.333333333333336,173.33333333333331,17.98406554301865,51245,1.82,1.9249999999999998,0.06290343476521089,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.037798162908593856,48.88888888888889
2019-07-17,1.88,1.88,1.88,1.88,0,1.8704999999999998,1.875081382038793,1.9316,1.960758381845242,2.48105,2.2315116160963346,48.83302095298533,-0.02408587267935025,-0.030225454192701746,0.006139581513351495,1.9928887249708578,1.7481112750291419,1.8704999999999998,100.0,96.66666666666667,106.66666666666666,16.72445884662098,51245,1.82,1.9249999999999998,0.06278409117970206,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.03509829412940858,48.88888888888889
2019-07-18,1.88,1.88,1.88,1.88,0,1.8645,1.8755498218446223,1.9291999999999998,1.957591386478762,2.4769500000000004,2.2280139880754755,48.83302095298533,-0.020981170680921535,-0.028376597490345705,0.00739542680942417,1.9717333903221954,1.7572666096778047,1.8645,100.0,100.0,100.0,15.554824057108855,51245,1.82,1.9249999999999998,0.05500956854563509,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.03259127312016511,48.88888888888889
2019-07-19,1.88,1.88,1.88,1.88,0,1.8585,1.8759736483356106,1.9267999999999998,1.9545485870090067,2.4728499999999998,2.224551162323481,48.833020952985336,-0.018309610190062386,-0.026363200030289042,0.008053589840226655,1.9464261053384733,1.7705738946615268,1.8585,100.0,100.0,100.0,14.468734609704738,51245,1.82,1.9249999999999998,0.04510514033021623,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.030263325040153315,0.0
2019-07-22,1.88,1.88,1.88,1.88,0,1.8625,1.8763571103988859,1.9243999999999999,1.9516251130086535,2.46875,2.2211227925491177,48.833020952985336,-0.016007850715001215,-0.02429213016723148,0.008284279452230266,1.9466130192062578,1.7783869807937422,1.8625,100.0,100.0,100.0,13.460222979972343,51245,1.82,1.9249999999999998,0.043149068417071695,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.02810165896585665,0.0
2019-07-23,1.7,1.7,1.7,1.7,270,1.8575,1.8595611951228013,1.9183999999999997,1.9417574615181181,2.46375,2.215937491130719,31.90618481781624,-0.028381026616705274,-0.025109909457126243,-0.003271117159579031,1.9646214264281068,1.750378573571893,1.8575,0.0,66.66666666666667,-133.33333333333334,14.889610514829473,50975,1.82,1.9249999999999998,0.05495213227986003,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.03895154046829546,0.0
2019-07-24,1.7,1.7,1.7,1.7,10,1.8499999999999996,1.8443648908253918,1.9123999999999999,1.9322767767527018,2.45875,2.210803784751309,31.90618481781624,-0.037751679797622284,-0.027638263525225453,-0.01011341627239683,1.9772792206135479,1.7227207793864514,1.8499999999999996,0.0,33.333333333333336,-66.66666666666667,16.216898940053948,50985,1.82,1.9249999999999998,0.06529286250988547,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.03616928757770293,0.0
2019-07-25,1.05,1.7,1.05,1.65,720,1.8400000000000003,1.8258539488420211,1.9034,1.9212070992329882,2.4535,2.2052236475896048,28.701179138717336,-0.048651745055632745,-0.031840959831306914,-0.01681078522432583,1.9942724862053902,1.6857275137946104,1.8400000000000003,72.28915662650601,24.096385542168672,168.6746987951807,20.214798536067615,50265,1.4949999999999999,1.6,0.07914011558454286,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.08001433846500985,0.0
2019-07-26,1.7,1.7,1.7,1.7,204,1.8325,1.8138678584761143,1.8974000000000002,1.912532311027773,2.4485,2.2001965466185642,35.661214829185965,-0.052648642393895884,-0.036002496343824714,-0.01664614605007117,1.9982558445424843,1.6667441554575158,1.8325,78.3132530120482,50.200803212851405,134.53815261044178,23.927133875223166,50469,1.4949999999999999,1.6,0.08503095411609052,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.07787045714608058,15.394176136363626
2019-07-29,1.7,1.7,1.7,1.7,200,1.8235,1.8030233005260081,1.8914,1.9041977105953114,2.4435,2.1952194665527083,35.661214829185965,-0.05518013013875844,-0.03983802310281146,-0.015342107035946982,1.9973131180319603,1.6496868819680395,1.8235,78.3132530120482,76.30522088353413,82.32931726907631,27.37430240443903,50669,1.47,1.525,0.08916424820460658,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.07230828163564626,15.394176136363626
2019-07-30,1.7,1.7,1.7,1.7,200,1.8145,1.7932115576187693,1.8854,1.8961899572386325,2.4385,2.190291909671587,35.661214829185965,-0.05653465609112951,-0.04317734970047507,-0.013357306390654439,1.9942192254601387,1.6347807745398613,1.8145,78.3132530120482,78.3132530120482,78.3132530120482,30.57524461013948,50869,1.47,1.525,0.09219401738780672,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.06714340437595724,15.394176136363626
2019-07-31,1.7,1.7,1.7,1.7,200,1.8054999999999999,1.7843342664169817,1.8794,1.8884962334253528,2.4335,2.1854133832071936,35.661214829185965,-0.056951624787817456,-0.04593220471794355,-0.011019420069873907,1.9891817900609423,1.6218182099390575,1.8054999999999999,78.3132530120482,78.3132530120482,78.3132530120482,33.54754808686132,51069,1.47,1.525,0.09422677013738852,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.06234744692053173,15.394176136363626
2019-08-01,1.7,1.7,1.7,1.7,200,1.7965,1.7763024315201261,1.8736000000000002,1.8811042242714173,2.4285,2.1805833992946844,35.661214829185965,-0.056629288299036684,-0.04807162143416217,-0.00855766686487451,1.9823251866674485,1.6106748133325515,1.7965,78.3132530120482,78.3132530120482,78.3132530120482,36.307544172388745,51269,1.4649999999999999,1.525,0.09532630939649255,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.05789405785477946,18.627135030615534
2019-08-02,1.7,1.7,1.7,1.7,200,1.7875,1.769035533280114,1.8678,1.874002097829401,2.4234999999999998,2.175801474923593,35.661214829185965,-0.05573139745114242,-0.049603576637558225,-0.006127820813584192,1.9737122444953394,1.6012877555046607,1.7875,78.3132530120482,78.3132530120482,78.3132530120482,38.8703976803785,51469,1.42,1.525,0.0955248658727031,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.0537587680080095,18.627135030615534
2019-08-05,1.7,1.7,1.7,1.7,100,1.7785,1.7624607205867697,1.8619999999999999,1.8671784861498166,2.4185,2.171067131889528,35.661214829185965,-0.05439280607514396,-0.05056142252507538,-0.0038313835500685817,1.9633539964404125,1.5936460035595874,1.7785,78.3132530120482,78.3132530120482,78.3132530120482,41.250190223511844,51569,1.42,1.525,0.09482809932214471,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.049918856007437395,18.627135030615534
2019-08-06,1.7,1.7,1.7,1.7,100,1.7694999999999996,1.7565120805308867,1.8561999999999999,1.860622467085118,2.4135,2.166379896746349,35.661214829185965,-0.052724191110186336,-0.050993976242097575,-0.0017302148680887613,1.9512113094994141,1.5877886905005851,1.7694999999999996,78.3132530120482,78.3132530120482,78.3132530120482,43.4599975849928,51669,1.42,1.525,0.09321593493772237,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.046353223435477584,18.627135030615534
2019-08-07,1.7,1.7,1.7,1.7,100,1.7605,1.751129977623183,1.8503999999999998,1.8543235468072703,2.4085,2.161739300758823,35.661214829185965,-0.05081602621045955,-0.050958386235769974,0.00014236002531042152,1.9371889923000072,1.5838110076999927,1.7605,78.3132530120482,78.3132530120482,78.3132530120482,45.51196156351084,51769,1.5825,1.525,0.0906395405757739,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.043042278904372046,18.627135030615534
2019-08-08,1.7,1.7,1.7,1.7,0,1.7515,1.7462604559447845,1.8446,1.8482716430109067,2.4035,2.1571448798557507,35.661214829185965,-0.04874192520685061,-0.0505150940299861,0.001773168823135489,1.921120163895664,1.581879836104336,1.7515,78.3132530120482,78.3132530120482,78.3132530120482,47.41735668642044,51769,1.5825,1.525,0.0870133081170436,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.039967830411202616,18.627135030615534
2019-08-09,1.7,1.7,1.7,1.7,100,1.7515,1.7418546982357572,1.8388,1.842457068775185,2.3985,2.1525961745835542,35.661214829185965,-0.046561453762919536,-0.04972436597657279,0.0031629122136532517,1.921120163895664,1.581879836104336,1.7515,99.99999999999999,85.5421686746988,128.91566265060234,49.18665215769364,51869,1.5825,1.525,0.0870133081170436,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.037112985381831,18.627135030615534
2019-08-12,1.7,1.7,1.7,1.7,100,1.7425000000000002,1.7378685364990183,1.8329999999999997,1.8368705170585111,2.3935,2.148092730060335,35.661214829185965,-0.04432249233234198,-0.04864399124772663,0.00432149891538465,1.9027342035895956,1.5822657964104048,1.7425000000000002,99.99999999999999,92.7710843373494,114.45783132530116,50.829569381018764,51969,1.5825,1.525,0.08219841207326509,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.03446205785455735,24.721984602224126
2019-08-13,1.7,1.7,1.7,1.7,100,1.7334999999999998,1.7342620092133973,1.8272,1.8315030458013146,2.3885,2.143634095930382,35.66121482918598,-0.04206322064362911,-0.04732783712690712,0.005264616483278015,1.8815911881240468,1.5854088118759528,1.7334999999999998,99.99999999999999,99.99999999999999,99.99999999999997,52.355135374106375,52069,1.5825,1.525,0.07596917657492111,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.03200048229351754,24.721984602224126
2019-08-14,1.7,1.7,1.7,1.7,100,1.7245000000000001,1.7309989607168834,1.8212000000000002,1.8263460636130278,2.3834999999999997,2.1392198263191347,35.66121482918598,-0.0398137830454226,-0.04582502631061022,0.006011243265187621,1.8569348896627769,1.5920651103372234,1.7245000000000001,,,,53.771732367687726,52169,1.5825,1.525,0.0679376649273974,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.029714733558266287,100.0
2019-08-15,1.7,1.7,1.7,1.7,100,1.7155,1.7280466787438469,1.8152000000000001,1.82139131602036,2.3760000000000003,2.1348494797885964,35.66121482918598,-0.03759768483548376,-0.04417955801558493,0.006581873180101172,1.8272989266495514,1.6037010733504486,1.7155,,,,55.087143861727554,52269,1.5825,1.525,0.057351639264397916,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.027592252589818695,
2019-08-19,1.7,1.7,1.7,1.7,0,1.7064999999999997,1.725375566482528,1.8092,1.8166308722548559,2.3685,2.130522619293188,35.66121482918598,-0.03543296190934386,-0.04243023879433672,0.0069972768849928604,1.7890287828578109,1.6239712171421885,1.7064999999999997,,,,56.30859739190739,52269,1.5825,1.525,0.042336372318025325,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.025621377404831645,
2019-08-20,1.7,1.7,1.7,1.7,0,1.6975000000000002,1.7229588458651444,1.8052,1.8120571125585871,2.3609999999999998,2.126238812136042,35.66121482918598,-0.03333315948106508,-0.0406108229316824,0.007277663450617325,1.7192944947175137,1.6757055052824867,1.6975000000000002,,,,57.44280424136009,52269,1.5825,1.525,0.011180339887401507,0.1178,1.9064003999999999,2.4589,3.0113996,4.8,0.02379127901877224,
